month,provincia,operator,power_kW,band,usagecost_original,parsed,reason
2025-03,Zamora,,360.0,DC,"0,55€/kWh",0.55,ok
2025-03,Zamora,,22.0,AC,"0,42€/kWh AC ",0.42,ok
2025-03,Zamora,,22.0,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,22.0,AC,,,no_kwh
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,22.0,AC,Free,,free
2025-03,Zamora,,60.0,DC,"0,48€/kwh",0.48,ok
2025-03,Zamora,,8.0,AC,,,empty
2025-03,Zamora,,8.0,AC,,,empty
2025-03,Zamora,,100.0,DC,"0,54€/kWh ",0.54,ok
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,22.0,AC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,7.4,AC,"0,39€/kWh",0.39,ok
2025-03,Zamora,,7.0,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,2.3,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,50.0,DC,"0,43€/kWh DC - 0,36€/kWh AC",0.43,ok
2025-03,Zamora,,50.0,DC,"0,43€/kWh DC - 0,36€/kWh AC",0.43,ok
2025-03,Zamora,,22.0,AC,"0,43€/kWh DC - 0,36€/kWh AC",0.43,ok
2025-03,Zamora,,7.4,AC,0.35€/kWh ,0.35,ok
2025-03,Zamora,,22.0,AC,free,,free
2025-03,Zamora,,7.4,AC,"0,35€/kWh ",0.35,ok
2025-03,Zamora,,50.0,DC,"0,39€/kWh DC - 0,29€/kWh AC",0.39,ok
2025-03,Zamora,,43.0,DC,"0,39€/kWh DC - 0,29€/kWh AC",0.39,ok
2025-03,Zamora,,50.0,DC,"0,39€/kWh DC - 0,29€/kWh AC",0.39,ok
2025-03,Zamora,,22.0,AC,free,,free
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,43.0,DC,"0,45€/kWh",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh",0.45,ok
2025-03,Zamora,,100.0,DC,"0,54€/kWh ",0.54,ok
2025-03,Zamora,,400.0,DC,"0,55€/kWh ",0.55,ok
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,50.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,43.0,DC,"0,47€/kWh",0.47,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,100.0,DC,"0,54€/kWh ",0.54,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,50.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,50.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,43.0,DC,0.47€/kWh ,0.47,ok
2025-03,Zamora,,250.0,DC,,,empty
2025-03,Zamora,,300.0,DC," 0,55€/kWh DC >80kW  - 0,42€/kWh DC 50kW",0.55,ok
2025-03,Zamora,,50.0,DC," 0,55€/kWh DC >80kW  - 0,42€/kWh DC 50kW",0.55,ok
2025-03,Zamora,,50.0,DC," 0,55€/kWh DC >80kW  - 0,42€/kWh DC 50kW",0.55,ok
2025-03,Zamora,,60.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,22.0,AC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,60.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,22.0,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,3.7,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,7.4,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,2.3,AC,"0,25€/kWh",0.25,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,100.0,DC,"0,54€/kWh DC - 0,36€/kWh AC",0.54,ok
2025-03,Zamora,,43.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,50.0,DC,"0,45€/kWh ",0.45,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,22.0,AC,,,empty
2025-03,Zamora,,11.0,AC,,,empty
2025-03,Zamora,,3.7,AC,,,empty
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,11.0,AC,,,no_kwh
2025-03,Zamora,,7.4,AC,"0,20€/kWh",0.2,ok
2025-03,Zamora,,7.4,AC,"0,20€/kWh",0.2,ok
2025-03,Zamora,,22.0,AC,"0,30€/kWh",0.3,ok
2025-03,Zamora,,3.7,AC,,,no_kwh
